# gapseq version: 1.2 dd8576dc
# Transporter sequence DB md5sum: b99a77e (2024-03-19)
id	tc	sub	exid	rea	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	comment
gnl|TC-DB|P37388|3.A.1.2.4	3.A.1.2.4	xylose	EX_cpd00154_e0	rxn05167,rxn09383	gnl|TC-DB|P37388|3.A.1.2.4	47.151	3.08e-154	447	98	lcl|AP013070.1_cds_BAN54006.1_2153 [locus_tag=PP4_21530] [protein=sugar ABC transporter ATP-binding protein] [protein_id=BAN54006.1] [location=2447654..2449189] [gbkey=CDS]	7	1524	transporter
gnl|TC-DB|P30750|3.A.1.24.1	3.A.1.24.1	methionine	EX_cpd00060_e0	rxn05219,rxn08909,rxn11151	gnl|TC-DB|P30750|3.A.1.24.1	48.397	1.09e-108	318	99	lcl|AP013070.1_cds_BAN51959.1_106 [locus_tag=PP4_01060] [protein=putative D-methionine ABC transporter ATP-binding protein] [protein_id=BAN51959.1] [location=complement(110971..111978)] [gbkey=CDS]	1	1002	transporter
gnl|TC-DB|O32169|3.A.1.24.2	3.A.1.24.2	L-methionine	EX_cpd00060_e0	rxn05219,rxn08909,rxn11151	gnl|TC-DB|O32169|3.A.1.24.2	51.084	1.14e-108	318	94	lcl|AP013070.1_cds_BAN51959.1_106 [locus_tag=PP4_01060] [protein=putative D-methionine ABC transporter ATP-binding protein] [protein_id=BAN51959.1] [location=complement(110971..111978)] [gbkey=CDS]	1	954	transporter
gnl|TC-DB|O32169|3.A.1.24.2	3.A.1.24.2	methionine	EX_cpd00060_e0	rxn05219,rxn08909,rxn11151	gnl|TC-DB|O32169|3.A.1.24.2	51.084	1.14e-108	318	94	lcl|AP013070.1_cds_BAN51959.1_106 [locus_tag=PP4_01060] [protein=putative D-methionine ABC transporter ATP-binding protein] [protein_id=BAN51959.1] [location=complement(110971..111978)] [gbkey=CDS]	1	954	transporter
gnl|TC-DB|Q8K8K8|3.A.1.24.3	3.A.1.24.3	methionine	EX_cpd00060_e0	rxn05219,rxn08909,rxn11151	gnl|TC-DB|Q8K8K8|3.A.1.24.3	43.840	1.10e-94	283	98	lcl|AP013070.1_cds_BAN51959.1_106 [locus_tag=PP4_01060] [protein=putative D-methionine ABC transporter ATP-binding protein] [protein_id=BAN51959.1] [location=complement(110971..111978)] [gbkey=CDS]	1	1005	transporter
gnl|TC-DB|Q8NSN2|3.A.1.24.4	3.A.1.24.4	L-methionine	EX_cpd00060_e0	rxn05219,rxn08909,rxn11151	gnl|TC-DB|Q8NSN2|3.A.1.24.4	44.937	1.58e-87	265	87	lcl|AP013070.1_cds_BAN51959.1_106 [locus_tag=PP4_01060] [protein=putative D-methionine ABC transporter ATP-binding protein] [protein_id=BAN51959.1] [location=complement(110971..111978)] [gbkey=CDS]	4	942	transporter
gnl|TC-DB|Q9HT70|3.A.1.24.5	3.A.1.24.5	L-histidine	EX_cpd00119_e0	rxn05164,rxn08718	gnl|TC-DB|Q9HT70|3.A.1.24.5	81.791	0.0	564	100	lcl|AP013070.1_cds_BAN51959.1_106 [locus_tag=PP4_01060] [protein=putative D-methionine ABC transporter ATP-binding protein] [protein_id=BAN51959.1] [location=complement(110971..111978)] [gbkey=CDS]	1	1005	transporter
gnl|TC-DB|O05176|3.A.1.2.5	3.A.1.2.5	arabinose	EX_cpd00185_e0	rxn10822	gnl|TC-DB|O05176|3.A.1.2.5	58.383	0.0	585	99	lcl|AP013070.1_cds_BAN54006.1_2153 [locus_tag=PP4_21530] [protein=sugar ABC transporter ATP-binding protein] [protein_id=BAN54006.1] [location=2447654..2449189] [gbkey=CDS]	1	1521	transporter
gnl|TC-DB|O05176|3.A.1.2.5	3.A.1.2.5	arabinose	EX_cpd00224_e0	rxn05173,rxn08139,rxn11063	gnl|TC-DB|O05176|3.A.1.2.5	58.383	0.0	585	99	lcl|AP013070.1_cds_BAN54006.1_2153 [locus_tag=PP4_21530] [protein=sugar ABC transporter ATP-binding protein] [protein_id=BAN54006.1] [location=2447654..2449189] [gbkey=CDS]	1	1521	transporter
gnl|TC-DB|O05176|3.A.1.2.5	3.A.1.2.5	galactose	EX_cpd00108_e0	rxn05162,rxn08573	gnl|TC-DB|O05176|3.A.1.2.5	58.383	0.0	585	99	lcl|AP013070.1_cds_BAN54006.1_2153 [locus_tag=PP4_21530] [protein=sugar ABC transporter ATP-binding protein] [protein_id=BAN54006.1] [location=2447654..2449189] [gbkey=CDS]	1	1521	transporter
gnl|TC-DB|O05176|3.A.1.2.5	3.A.1.2.5	glucose	EX_cpd00027_e0	rxn05147,rxn08606	gnl|TC-DB|O05176|3.A.1.2.5	58.383	0.0	585	99	lcl|AP013070.1_cds_BAN54006.1_2153 [locus_tag=PP4_21530] [protein=sugar ABC transporter ATP-binding protein] [protein_id=BAN54006.1] [location=2447654..2449189] [gbkey=CDS]	1	1521	transporter
gnl|TC-DB|O05176|3.A.1.2.5	3.A.1.2.5	xylose	EX_cpd00154_e0	rxn05167,rxn09383	gnl|TC-DB|O05176|3.A.1.2.5	58.383	0.0	585	99	lcl|AP013070.1_cds_BAN54006.1_2153 [locus_tag=PP4_21530] [protein=sugar ABC transporter ATP-binding protein] [protein_id=BAN54006.1] [location=2447654..2449189] [gbkey=CDS]	1	1521	transporter
gnl|TC-DB|Q6GUB2|3.A.1.25.1	3.A.1.25.1	biotin	EX_cpd00104_e0	rxn05223	gnl|TC-DB|Q6GUB2|3.A.1.25.1	30.841	2.55e-24	96.7	91	lcl|AP013070.1_cds_BAN57104.1_5251 [gene=spuF] [locus_tag=PP4_52510] [protein=polyamine ABC transporter ATP-binding protein SpuF] [protein_id=BAN57104.1] [location=complement(5941701..5942843)] [gbkey=CDS]	67	693	transporter
gnl|TC-DB|Q2FUL5|3.A.1.25.2	3.A.1.25.2	biotin	EX_cpd00104_e0	rxn05223	gnl|TC-DB|Q2FUL5|3.A.1.25.2	29.767	9.77e-19	80.9	88	lcl|AP013070.1_cds_BAN55907.1_4054 [locus_tag=PP4_40540] [protein=putative ABC transporter ATP-binding protein] [protein_id=BAN55907.1] [location=4613775..4614764] [gbkey=CDS]	70	699	transporter
gnl|TC-DB|A2SPQ4|3.A.1.25.3	3.A.1.25.3	biotin	EX_cpd00104_e0	rxn05223	gnl|TC-DB|A2SPQ4|3.A.1.25.3	33.939	1.39e-18	79.7	80	lcl|AP013070.1_cds_BAN55382.1_3529 [locus_tag=PP4_35290] [protein=putative ABC transporter ATP-binding protein] [protein_id=BAN55382.1] [location=complement(4013000..4014094)] [gbkey=CDS]	64	549	transporter
gnl|TC-DB|A2RI01|3.A.1.25.4	3.A.1.25.4	biotin	EX_cpd00104_e0	rxn05223	gnl|TC-DB|A2RI01|3.A.1.25.4	38.140	1.21e-40	141	76	lcl|AP013070.1_cds_BAN51959.1_106 [locus_tag=PP4_01060] [protein=putative D-methionine ABC transporter ATP-binding protein] [protein_id=BAN51959.1] [location=complement(110971..111978)] [gbkey=CDS]	49	690	transporter
gnl|TC-DB|Q9WY65|3.A.1.25.5	3.A.1.25.5	biotin	EX_cpd00104_e0	rxn05223	gnl|TC-DB|Q9WY65|3.A.1.25.5	36.052	4.84e-36	128	86	lcl|AP013070.1_cds_BAN57093.1_5240 [gene=cysA] [locus_tag=PP4_52400] [protein=sulfate ABC transporter ATP-binding protein] [protein_id=BAN57093.1] [location=complement(5929486..5930475)] [gbkey=CDS]	1	681	transporter
gnl|TC-DB|Q839D5|3.A.1.26.10	3.A.1.26.10	Cobalt	EX_cpd00149_e0	rxn05166,rxn08239	gnl|TC-DB|Q839D5|3.A.1.26.10	38.528	1.22e-43	149	81	lcl|AP013070.1_cds_BAN51959.1_106 [locus_tag=PP4_01060] [protein=putative D-methionine ABC transporter ATP-binding protein] [protein_id=BAN51959.1] [location=complement(110971..111978)] [gbkey=CDS]	1	690	transporter
gnl|TC-DB|Q839D5|3.A.1.26.10	3.A.1.26.10	Folate	EX_cpd00393_e0	rxn90019	gnl|TC-DB|Q839D5|3.A.1.26.10	38.528	1.22e-43	149	81	lcl|AP013070.1_cds_BAN51959.1_106 [locus_tag=PP4_01060] [protein=putative D-methionine ABC transporter ATP-binding protein] [protein_id=BAN51959.1] [location=complement(110971..111978)] [gbkey=CDS]	1	690	transporter
gnl|TC-DB|A7NRG0|3.A.1.26.5	3.A.1.26.5	thiamine	EX_cpd00305_e0	rxn05177,rxn09297	gnl|TC-DB|A7NRG0|3.A.1.26.5	30.364	6.08e-27	111	97	lcl|AP013070.1_cds_BAN54662.1_2809 [locus_tag=PP4_28090] [protein=putative ABC transporter ATP-binding protein] [protein_id=BAN54662.1] [location=3191173..3192795] [gbkey=CDS]	10	1560	transporter
gnl|TC-DB|Q839D5|3.A.1.26.7	3.A.1.26.7	Cobalt	EX_cpd00149_e0	rxn05166,rxn08239	gnl|TC-DB|Q839D5|3.A.1.26.7	38.528	1.22e-43	149	81	lcl|AP013070.1_cds_BAN51959.1_106 [locus_tag=PP4_01060] [protein=putative D-methionine ABC transporter ATP-binding protein] [protein_id=BAN51959.1] [location=complement(110971..111978)] [gbkey=CDS]	1	690	transporter
gnl|TC-DB|O29097|3.A.1.26.8	3.A.1.26.8	biotin	EX_cpd00104_e0	rxn05223	gnl|TC-DB|O29097|3.A.1.26.8	24.279	1.60e-07	50.4	80	lcl|AP013070.1_cds_BAN53459.1_1606 [locus_tag=PP4_16060] [protein=putative peptide ABC transporter ATP-binding protein] [protein_id=BAN53459.1] [location=complement(1867776..1869386)] [gbkey=CDS]	121	1368	transporter
gnl|TC-DB|Q9F9B1|3.A.1.2.7	3.A.1.2.7	mannose	EX_cpd00138_e0	rxn13849	gnl|TC-DB|Q9F9B1|3.A.1.2.7	30.769	3.41e-29	112	83	lcl|AP013070.1_cds_BAN53759.1_1906 [gene=rbsC] [locus_tag=PP4_19060] [protein=ribose ABC transporter permease protein] [protein_id=BAN53759.1] [location=2174360..2175355] [gbkey=CDS]	97	966	transporter
gnl|TC-DB|Q03PY6.2|3.A.1.28.2	3.A.1.28.2	folate	EX_cpd00393_e0	rxn90019	gnl|TC-DB|Q03PY6.2|3.A.1.28.2	38.189	1.27e-42	146	84	lcl|AP013070.1_cds_BAN51959.1_106 [locus_tag=PP4_01060] [protein=putative D-methionine ABC transporter ATP-binding protein] [protein_id=BAN51959.1] [location=complement(110971..111978)] [gbkey=CDS]	4	747	transporter
gnl|TC-DB|O34362|3.A.1.30.1	3.A.1.30.1	thiamine	EX_cpd00305_e0	rxn05177,rxn09297	gnl|TC-DB|O34362|3.A.1.30.1	30.224	6.82e-44	161	92	lcl|AP013070.1_cds_BAN54662.1_2809 [locus_tag=PP4_28090] [protein=putative ABC transporter ATP-binding protein] [protein_id=BAN54662.1] [location=3191173..3192795] [gbkey=CDS]	16	1548	transporter
gnl|TC-DB|Q97RS3|3.A.1.30.2	3.A.1.30.2	thiamine	EX_cpd00305_e0	rxn05177,rxn09297	gnl|TC-DB|Q97RS3|3.A.1.30.2	25.112	6.60e-19	86.7	81	lcl|AP013070.1_cds_BAN54662.1_2809 [locus_tag=PP4_28090] [protein=putative ABC transporter ATP-binding protein] [protein_id=BAN54662.1] [location=3191173..3192795] [gbkey=CDS]	202	1488	transporter
gnl|TC-DB|Q88NY2|3.A.1.3.19	3.A.1.3.1	arginine	EX_cpd00051_e0	rxn05154,rxn08151,rxn11236	gnl|TC-DB|Q88NY2|3.A.1.3.19	96.721	0.0	539	99	lcl|AP013070.1_cds_BAN52867.1_1014 [locus_tag=PP4_10140] [protein=amino acid ABC transporter substrate-binding protein] [protein_id=BAN52867.1] [location=complement(1170463..1171380)] [gbkey=CDS]	1	915	transporter
gnl|TC-DB|Q88NY2|3.A.1.3.19	3.A.1.3.1	asparagine	EX_cpd00132_e0	rxn08160,rxn10144	gnl|TC-DB|Q88NY2|3.A.1.3.19	96.721	0.0	539	99	lcl|AP013070.1_cds_BAN52867.1_1014 [locus_tag=PP4_10140] [protein=amino acid ABC transporter substrate-binding protein] [protein_id=BAN52867.1] [location=complement(1170463..1171380)] [gbkey=CDS]	1	915	transporter
gnl|TC-DB|Q88NY2|3.A.1.3.19	3.A.1.3.1	aspartate	EX_cpd00041_e0	rxn05152,rxn08165	gnl|TC-DB|Q88NY2|3.A.1.3.19	96.721	0.0	539	99	lcl|AP013070.1_cds_BAN52867.1_1014 [locus_tag=PP4_10140] [protein=amino acid ABC transporter substrate-binding protein] [protein_id=BAN52867.1] [location=complement(1170463..1171380)] [gbkey=CDS]	1	915	transporter
gnl|TC-DB|Q88NY2|3.A.1.3.19	3.A.1.3.1	glutamate	EX_cpd00023_e0	rxn05146,rxn08627,rxn11235	gnl|TC-DB|Q88NY2|3.A.1.3.19	96.721	0.0	539	99	lcl|AP013070.1_cds_BAN52867.1_1014 [locus_tag=PP4_10140] [protein=amino acid ABC transporter substrate-binding protein] [protein_id=BAN52867.1] [location=complement(1170463..1171380)] [gbkey=CDS]	1	915	transporter
gnl|TC-DB|Q88NY2|3.A.1.3.19	3.A.1.3.1	glutamine	EX_cpd00053_e0	rxn05155,rxn08624,rxn11101	gnl|TC-DB|Q88NY2|3.A.1.3.19	96.721	0.0	539	99	lcl|AP013070.1_cds_BAN52867.1_1014 [locus_tag=PP4_10140] [protein=amino acid ABC transporter substrate-binding protein] [protein_id=BAN52867.1] [location=complement(1170463..1171380)] [gbkey=CDS]	1	915	transporter
gnl|TC-DB|Q88NY2|3.A.1.3.19	3.A.1.3.1	histidine	EX_cpd00119_e0	rxn05164,rxn08718	gnl|TC-DB|Q88NY2|3.A.1.3.19	96.721	0.0	539	99	lcl|AP013070.1_cds_BAN52867.1_1014 [locus_tag=PP4_10140] [protein=amino acid ABC transporter substrate-binding protein] [protein_id=BAN52867.1] [location=complement(1170463..1171380)] [gbkey=CDS]	1	915	transporter
gnl|TC-DB|Q88NY2|3.A.1.3.19	3.A.1.3.1	lysine	EX_cpd00039_e0	rxn05151,rxn08853	gnl|TC-DB|Q88NY2|3.A.1.3.19	96.721	0.0	539	99	lcl|AP013070.1_cds_BAN52867.1_1014 [locus_tag=PP4_10140] [protein=amino acid ABC transporter substrate-binding protein] [protein_id=BAN52867.1] [location=complement(1170463..1171380)] [gbkey=CDS]	1	915	transporter
gnl|TC-DB|Q88NY2|3.A.1.3.19	3.A.1.3.1	ornithine	EX_cpd00064_e0	rxn05156,rxn09046,rxn27636	gnl|TC-DB|Q88NY2|3.A.1.3.19	96.721	0.0	539	99	lcl|AP013070.1_cds_BAN52867.1_1014 [locus_tag=PP4_10140] [protein=amino acid ABC transporter substrate-binding protein] [protein_id=BAN52867.1] [location=complement(1170463..1171380)] [gbkey=CDS]	1	915	transporter
gnl|TC-DB|O30506|3.A.1.3.11	3.A.1.3.11	arginine	EX_cpd00051_e0	rxn05154,rxn08151,rxn11236	gnl|TC-DB|O30506|3.A.1.3.11	93.701	9.68e-158	436	100	lcl|AP013070.1_cds_BAN53190.1_1337 [gene=aotP] [locus_tag=PP4_13370] [protein=arginine/ornithine ABC transporter ATP-binding protein] [protein_id=BAN53190.1] [location=1559674..1560438] [gbkey=CDS]	1	762	transporter
gnl|TC-DB|O30506|3.A.1.3.11	3.A.1.3.11	ornithine	EX_cpd00064_e0	rxn05156,rxn09046,rxn27636	gnl|TC-DB|O30506|3.A.1.3.11	93.701	9.68e-158	436	100	lcl|AP013070.1_cds_BAN53190.1_1337 [gene=aotP] [locus_tag=PP4_13370] [protein=arginine/ornithine ABC transporter ATP-binding protein] [protein_id=BAN53190.1] [location=1559674..1560438] [gbkey=CDS]	1	762	transporter
gnl|TC-DB|P73721|3.A.1.3.12	3.A.1.3.12	arginine	EX_cpd00051_e0	rxn05154,rxn08151,rxn11236	gnl|TC-DB|P73721|3.A.1.3.12	52.344	8.02e-91	266	99	lcl|AP013070.1_cds_BAN54607.1_2754 [gene=aapP] [locus_tag=PP4_27540] [protein=general L-amino acid ABC transporter ATP-binding protein] [protein_id=BAN54607.1] [location=3126845..3127609] [gbkey=CDS]	1	759	transporter
gnl|TC-DB|P73721|3.A.1.3.12	3.A.1.3.12	glutamine	EX_cpd00053_e0	rxn05155,rxn08624,rxn11101	gnl|TC-DB|P73721|3.A.1.3.12	52.344	8.02e-91	266	99	lcl|AP013070.1_cds_BAN54607.1_2754 [gene=aapP] [locus_tag=PP4_27540] [protein=general L-amino acid ABC transporter ATP-binding protein] [protein_id=BAN54607.1] [location=3126845..3127609] [gbkey=CDS]	1	759	transporter
gnl|TC-DB|P73721|3.A.1.3.12	3.A.1.3.12	histidine	EX_cpd00119_e0	rxn05164,rxn08718	gnl|TC-DB|P73721|3.A.1.3.12	52.344	8.02e-91	266	99	lcl|AP013070.1_cds_BAN54607.1_2754 [gene=aapP] [locus_tag=PP4_27540] [protein=general L-amino acid ABC transporter ATP-binding protein] [protein_id=BAN54607.1] [location=3126845..3127609] [gbkey=CDS]	1	759	transporter
gnl|TC-DB|P73721|3.A.1.3.12	3.A.1.3.12	lysine	EX_cpd00039_e0	rxn05151,rxn08853	gnl|TC-DB|P73721|3.A.1.3.12	52.344	8.02e-91	266	99	lcl|AP013070.1_cds_BAN54607.1_2754 [gene=aapP] [locus_tag=PP4_27540] [protein=general L-amino acid ABC transporter ATP-binding protein] [protein_id=BAN54607.1] [location=3126845..3127609] [gbkey=CDS]	1	759	transporter
gnl|TC-DB|O34900|3.A.1.3.13	3.A.1.3.13	cysteine	EX_cpd00084_e0	rxn05237,rxn08280,rxn08281,rxn30473	gnl|TC-DB|O34900|3.A.1.3.13	54.918	5.30e-84	249	93	lcl|AP013070.1_cds_BAN52097.1_244 [locus_tag=PP4_02440] [protein=cystine ABC transporter ATP-binding protein] [protein_id=BAN52097.1] [location=complement(289252..290010)] [gbkey=CDS]	1	732	transporter
gnl|TC-DB|O34900|3.A.1.3.13	3.A.1.3.13	Cysteine	EX_cpd00084_e0	rxn05237,rxn08280,rxn08281,rxn30473	gnl|TC-DB|O34900|3.A.1.3.13	54.918	5.30e-84	249	93	lcl|AP013070.1_cds_BAN52097.1_244 [locus_tag=PP4_02440] [protein=cystine ABC transporter ATP-binding protein] [protein_id=BAN52097.1] [location=complement(289252..290010)] [gbkey=CDS]	1	732	transporter
gnl|TC-DB|O34900|3.A.1.3.13	3.A.1.3.13	glutamine	EX_cpd00053_e0	rxn05155,rxn08624,rxn11101	gnl|TC-DB|O34900|3.A.1.3.13	54.918	5.30e-84	249	93	lcl|AP013070.1_cds_BAN52097.1_244 [locus_tag=PP4_02440] [protein=cystine ABC transporter ATP-binding protein] [protein_id=BAN52097.1] [location=complement(289252..290010)] [gbkey=CDS]	1	732	transporter
gnl|TC-DB|P54537|3.A.1.3.15	3.A.1.3.15	arginine	EX_cpd00051_e0	rxn05154,rxn08151,rxn11236	gnl|TC-DB|P54537|3.A.1.3.15	58.607	7.68e-95	276	100	lcl|AP013070.1_cds_BAN56942.1_5089 [locus_tag=PP4_50890] [protein=putative amino acid ABC transporter ATP-binding protein] [protein_id=BAN56942.1] [location=complement(5761135..5761878)] [gbkey=CDS]	10	741	transporter
gnl|TC-DB|A3ZI83|3.A.1.3.16	3.A.1.3.16	aspartate	EX_cpd00041_e0	rxn05152,rxn08165	gnl|TC-DB|A3ZI83|3.A.1.3.16	55.602	6.44e-91	266	99	lcl|AP013070.1_cds_BAN52665.1_812 [gene=aapP] [locus_tag=PP4_08120] [protein=general L-amino acid ABC transporter ATP-binding protein] [protein_id=BAN52665.1] [location=942145..942909] [gbkey=CDS]	40	759	transporter
gnl|TC-DB|A3ZI83|3.A.1.3.16	3.A.1.3.16	glutamate	EX_cpd00023_e0	rxn05146,rxn08627,rxn11235	gnl|TC-DB|A3ZI83|3.A.1.3.16	55.602	6.44e-91	266	99	lcl|AP013070.1_cds_BAN52665.1_812 [gene=aapP] [locus_tag=PP4_08120] [protein=general L-amino acid ABC transporter ATP-binding protein] [protein_id=BAN52665.1] [location=942145..942909] [gbkey=CDS]	40	759	transporter
gnl|TC-DB|Q88NY2|3.A.1.3.19	3.A.1.3.19	asparagine	EX_cpd00132_e0	rxn08160,rxn10144	gnl|TC-DB|Q88NY2|3.A.1.3.19	96.721	0.0	539	99	lcl|AP013070.1_cds_BAN52867.1_1014 [locus_tag=PP4_10140] [protein=amino acid ABC transporter substrate-binding protein] [protein_id=BAN52867.1] [location=complement(1170463..1171380)] [gbkey=CDS]	1	915	transporter
gnl|TC-DB|Q88NY2|3.A.1.3.19	3.A.1.3.19	aspartate	EX_cpd00041_e0	rxn05152,rxn08165	gnl|TC-DB|Q88NY2|3.A.1.3.19	96.721	0.0	539	99	lcl|AP013070.1_cds_BAN52867.1_1014 [locus_tag=PP4_10140] [protein=amino acid ABC transporter substrate-binding protein] [protein_id=BAN52867.1] [location=complement(1170463..1171380)] [gbkey=CDS]	1	915	transporter
gnl|TC-DB|Q88NY2|3.A.1.3.19	3.A.1.3.19	glutamate	EX_cpd00023_e0	rxn05146,rxn08627,rxn11235	gnl|TC-DB|Q88NY2|3.A.1.3.19	96.721	0.0	539	99	lcl|AP013070.1_cds_BAN52867.1_1014 [locus_tag=PP4_10140] [protein=amino acid ABC transporter substrate-binding protein] [protein_id=BAN52867.1] [location=complement(1170463..1171380)] [gbkey=CDS]	1	915	transporter
gnl|TC-DB|Q88NY2|3.A.1.3.19	3.A.1.3.19	glutamine	EX_cpd00053_e0	rxn05155,rxn08624,rxn11101	gnl|TC-DB|Q88NY2|3.A.1.3.19	96.721	0.0	539	99	lcl|AP013070.1_cds_BAN52867.1_1014 [locus_tag=PP4_10140] [protein=amino acid ABC transporter substrate-binding protein] [protein_id=BAN52867.1] [location=complement(1170463..1171380)] [gbkey=CDS]	1	915	transporter
gnl|TC-DB|P45768|3.A.1.3.26	3.A.1.3.2	alanine	EX_cpd00035_e0	rxn08097,rxn10170	gnl|TC-DB|P45768|3.A.1.3.26	65.826	3.41e-179	499	97	lcl|AP013070.1_cds_BAN52664.1_811 [gene=aapM] [locus_tag=PP4_08110] [protein=general L-amino acid ABC transporter permease protein AapM] [protein_id=BAN52664.1] [location=941037..942134] [gbkey=CDS]	19	1089	transporter
gnl|TC-DB|P45768|3.A.1.3.26	3.A.1.3.2	arginine	EX_cpd00051_e0	rxn05154,rxn08151,rxn11236	gnl|TC-DB|P45768|3.A.1.3.26	65.826	3.41e-179	499	97	lcl|AP013070.1_cds_BAN52664.1_811 [gene=aapM] [locus_tag=PP4_08110] [protein=general L-amino acid ABC transporter permease protein AapM] [protein_id=BAN52664.1] [location=941037..942134] [gbkey=CDS]	19	1089	transporter
gnl|TC-DB|P45768|3.A.1.3.26	3.A.1.3.2	asparagine	EX_cpd00132_e0	rxn08160,rxn10144	gnl|TC-DB|P45768|3.A.1.3.26	65.826	3.41e-179	499	97	lcl|AP013070.1_cds_BAN52664.1_811 [gene=aapM] [locus_tag=PP4_08110] [protein=general L-amino acid ABC transporter permease protein AapM] [protein_id=BAN52664.1] [location=941037..942134] [gbkey=CDS]	19	1089	transporter
gnl|TC-DB|P45768|3.A.1.3.26	3.A.1.3.2	glutamate	EX_cpd00023_e0	rxn05146,rxn08627,rxn11235	gnl|TC-DB|P45768|3.A.1.3.26	65.826	3.41e-179	499	97	lcl|AP013070.1_cds_BAN52664.1_811 [gene=aapM] [locus_tag=PP4_08110] [protein=general L-amino acid ABC transporter permease protein AapM] [protein_id=BAN52664.1] [location=941037..942134] [gbkey=CDS]	19	1089	transporter
gnl|TC-DB|P45768|3.A.1.3.26	3.A.1.3.2	glutamine	EX_cpd00053_e0	rxn05155,rxn08624,rxn11101	gnl|TC-DB|P45768|3.A.1.3.26	65.826	3.41e-179	499	97	lcl|AP013070.1_cds_BAN52664.1_811 [gene=aapM] [locus_tag=PP4_08110] [protein=general L-amino acid ABC transporter permease protein AapM] [protein_id=BAN52664.1] [location=941037..942134] [gbkey=CDS]	19	1089	transporter
gnl|TC-DB|P45768|3.A.1.3.26	3.A.1.3.2	histidine	EX_cpd00119_e0	rxn05164,rxn08718	gnl|TC-DB|P45768|3.A.1.3.26	65.826	3.41e-179	499	97	lcl|AP013070.1_cds_BAN52664.1_811 [gene=aapM] [locus_tag=PP4_08110] [protein=general L-amino acid ABC transporter permease protein AapM] [protein_id=BAN52664.1] [location=941037..942134] [gbkey=CDS]	19	1089	transporter
gnl|TC-DB|P45768|3.A.1.3.26	3.A.1.3.2	L-glutamic acid	EX_cpd00023_e0	rxn05146,rxn08627,rxn11235	gnl|TC-DB|P45768|3.A.1.3.26	65.826	3.41e-179	499	97	lcl|AP013070.1_cds_BAN52664.1_811 [gene=aapM] [locus_tag=PP4_08110] [protein=general L-amino acid ABC transporter permease protein AapM] [protein_id=BAN52664.1] [location=941037..942134] [gbkey=CDS]	19	1089	transporter
gnl|TC-DB|P45768|3.A.1.3.26	3.A.1.3.2	L-proline	EX_cpd00129_e0	rxn05165,rxn09187	gnl|TC-DB|P45768|3.A.1.3.26	65.826	3.41e-179	499	97	lcl|AP013070.1_cds_BAN52664.1_811 [gene=aapM] [locus_tag=PP4_08110] [protein=general L-amino acid ABC transporter permease protein AapM] [protein_id=BAN52664.1] [location=941037..942134] [gbkey=CDS]	19	1089	transporter
gnl|TC-DB|P45768|3.A.1.3.26	3.A.1.3.2	L-threonine	EX_cpd00161_e0	rxn05169,rxn09301,rxn34122	gnl|TC-DB|P45768|3.A.1.3.26	65.826	3.41e-179	499	97	lcl|AP013070.1_cds_BAN52664.1_811 [gene=aapM] [locus_tag=PP4_08110] [protein=general L-amino acid ABC transporter permease protein AapM] [protein_id=BAN52664.1] [location=941037..942134] [gbkey=CDS]	19	1089	transporter
gnl|TC-DB|P45768|3.A.1.3.26	3.A.1.3.2	lysine	EX_cpd00039_e0	rxn05151,rxn08853	gnl|TC-DB|P45768|3.A.1.3.26	65.826	3.41e-179	499	97	lcl|AP013070.1_cds_BAN52664.1_811 [gene=aapM] [locus_tag=PP4_08110] [protein=general L-amino acid ABC transporter permease protein AapM] [protein_id=BAN52664.1] [location=941037..942134] [gbkey=CDS]	19	1089	transporter
gnl|TC-DB|P45768|3.A.1.3.26	3.A.1.3.2	serine	EX_cpd00054_e0	rxn10883	gnl|TC-DB|P45768|3.A.1.3.26	65.826	3.41e-179	499	97	lcl|AP013070.1_cds_BAN52664.1_811 [gene=aapM] [locus_tag=PP4_08110] [protein=general L-amino acid ABC transporter permease protein AapM] [protein_id=BAN52664.1] [location=941037..942134] [gbkey=CDS]	19	1089	transporter
gnl|TC-DB|P45768|3.A.1.3.26	3.A.1.3.2	tyrosine	EX_cpd00069_e0	rxn18579,rxn34130,rxn34131	gnl|TC-DB|P45768|3.A.1.3.26	65.826	3.41e-179	499	97	lcl|AP013070.1_cds_BAN52664.1_811 [gene=aapM] [locus_tag=PP4_08110] [protein=general L-amino acid ABC transporter permease protein AapM] [protein_id=BAN52664.1] [location=941037..942134] [gbkey=CDS]	19	1089	transporter
gnl|TC-DB|P45768|3.A.1.3.26	3.A.1.3.2	valine	EX_cpd00156_e0	rxn05168,rxn09373	gnl|TC-DB|P45768|3.A.1.3.26	65.826	3.41e-179	499	97	lcl|AP013070.1_cds_BAN52664.1_811 [gene=aapM] [locus_tag=PP4_08110] [protein=general L-amino acid ABC transporter permease protein AapM] [protein_id=BAN52664.1] [location=941037..942134] [gbkey=CDS]	19	1089	transporter
gnl|TC-DB|Q9A1H1|3.A.1.3.20	3.A.1.3.20	lysine	EX_cpd00039_e0	rxn05151,rxn08853	gnl|TC-DB|Q9A1H1|3.A.1.3.20	51.190	1.19e-69	212	98	lcl|AP013070.1_cds_BAN53190.1_1337 [gene=aotP] [locus_tag=PP4_13370] [protein=arginine/ornithine ABC transporter ATP-binding protein] [protein_id=BAN53190.1] [location=1559674..1560438] [gbkey=CDS]	10	762	transporter
