# gapseq version: 1.2 dd8576dc
# Transporter sequence DB md5sum: b99a77e (2024-03-19)
id	tc	sub	exid	rea	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	comment
gnl|TC-DB|P76042|3.A.1.1.46	3.A.1.1.4	maltose	EX_cpd00179_e0	rxn05170,rxn08867,rxn09673	gnl|TC-DB|P76042|3.A.1.1.46	100.000	0.0	883	100	lcl|U00096.3_cds_AAC74392.1_1295 [gene=ycjN] [locus_tag=b1310] [db_xref=UniProtKB/Swiss-Prot:P76042] [protein=putative ABC transporter periplasmic binding protein YcjN] [protein_id=AAC74392.1] [location=1371909..1373201] [gbkey=CDS]	1	1290	transporter
gnl|TC-DB|P76042|3.A.1.1.46	3.A.1.1.4	melibiose	EX_cpd03198_e0	rxn18574	gnl|TC-DB|P76042|3.A.1.1.46	100.000	0.0	883	100	lcl|U00096.3_cds_AAC74392.1_1295 [gene=ycjN] [locus_tag=b1310] [db_xref=UniProtKB/Swiss-Prot:P76042] [protein=putative ABC transporter periplasmic binding protein YcjN] [protein_id=AAC74392.1] [location=1371909..1373201] [gbkey=CDS]	1	1290	transporter
gnl|TC-DB|P76042|3.A.1.1.46	3.A.1.1.4	trehalose	EX_cpd00794_e0	rxn10839	gnl|TC-DB|P76042|3.A.1.1.46	100.000	0.0	883	100	lcl|U00096.3_cds_AAC74392.1_1295 [gene=ycjN] [locus_tag=b1310] [db_xref=UniProtKB/Swiss-Prot:P76042] [protein=putative ABC transporter periplasmic binding protein YcjN] [protein_id=AAC74392.1] [location=1371909..1373201] [gbkey=CDS]	1	1290	transporter
gnl|TC-DB|G4FGN6|3.A.1.1.41	3.A.1.1.41	trehalose	EX_cpd00794_e0	rxn10839	gnl|TC-DB|G4FGN6|3.A.1.1.41	34.363	3.56e-42	143	92	lcl|U00096.3_cds_AAC74394.1_1297 [gene=ycjP] [locus_tag=b1312] [db_xref=UniProtKB/Swiss-Prot:P77716] [protein=putative ABC transporter membrane subunit YcjP] [protein_id=AAC74394.1] [location=1374090..1374932] [gbkey=CDS]	73	840	transporter
gnl|TC-DB|P15028|3.A.1.14.1	3.A.1.14.1	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|P15028|3.A.1.14.1	100.000	0.0	608	100	lcl|U00096.3_cds_AAC77246.2_4197 [gene=fecB] [locus_tag=b4290] [db_xref=UniProtKB/Swiss-Prot:P15028] [protein=ferric citrate ABC transporter periplasmic binding protein] [protein_id=AAC77246.2] [location=complement(4513406..4514308)] [gbkey=CDS]	1	900	transporter
gnl|TC-DB|P15028|3.A.1.14.1	3.A.1.14.1	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|P15028|3.A.1.14.1	100.000	0.0	608	100	lcl|U00096.3_cds_AAC77246.2_4197 [gene=fecB] [locus_tag=b4290] [db_xref=UniProtKB/Swiss-Prot:P15028] [protein=ferric citrate ABC transporter periplasmic binding protein] [protein_id=AAC77246.2] [location=complement(4513406..4514308)] [gbkey=CDS]	1	900	transporter
gnl|TC-DB|P15028|3.A.1.14.1	3.A.1.14.1	molybdate	EX_cpd11574_e0	rxn05619,rxn08955	gnl|TC-DB|P15028|3.A.1.14.1	100.000	0.0	608	100	lcl|U00096.3_cds_AAC77246.2_4197 [gene=fecB] [locus_tag=b4290] [db_xref=UniProtKB/Swiss-Prot:P15028] [protein=ferric citrate ABC transporter periplasmic binding protein] [protein_id=AAC77246.2] [location=complement(4513406..4514308)] [gbkey=CDS]	1	900	transporter
gnl|TC-DB|Q99YA3|3.A.1.14.10	3.A.1.14.10	Ferrichrome	EX_cpd03724_e0	rxn05188,rxn08493	gnl|TC-DB|Q99YA3|3.A.1.14.10	36.027	3.69e-34	125	86	lcl|U00096.3_cds_AAC77245.1_4196 [gene=fecC] [locus_tag=b4289] [db_xref=UniProtKB/Swiss-Prot:P15030] [protein=ferric citrate ABC transporter membrane subunit FecC] [protein_id=AAC77245.1] [location=complement(4512411..4513409)] [gbkey=CDS]	100	990	transporter
gnl|TC-DB|Q57399|3.A.1.14.11	3.A.1.14.11	molybdate	EX_cpd11574_e0	rxn05619,rxn08955	gnl|TC-DB|Q57399|3.A.1.14.11	32.035	3.28e-32	116	86	lcl|U00096.3_cds_AAC73689.1_580 [gene=fepC] [locus_tag=b0588] [db_xref=UniProtKB/Swiss-Prot:P23878] [protein=ferric enterobactin ABC transporter ATP binding subunit] [protein_id=AAC73689.1] [location=complement(619384..620199)] [gbkey=CDS]	52	729	transporter
gnl|TC-DB|Q9RK11|3.A.1.14.13	3.A.1.14.13	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|Q9RK11|3.A.1.14.13	50.382	2.08e-72	221	91	lcl|U00096.3_cds_AAC73689.1_580 [gene=fepC] [locus_tag=b0588] [db_xref=UniProtKB/Swiss-Prot:P23878] [protein=ferric enterobactin ABC transporter ATP binding subunit] [protein_id=AAC73689.1] [location=complement(619384..620199)] [gbkey=CDS]	7	792	transporter
gnl|TC-DB|Q9RK11|3.A.1.14.13	3.A.1.14.13	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|Q9RK11|3.A.1.14.13	50.382	2.08e-72	221	91	lcl|U00096.3_cds_AAC73689.1_580 [gene=fepC] [locus_tag=b0588] [db_xref=UniProtKB/Swiss-Prot:P23878] [protein=ferric enterobactin ABC transporter ATP binding subunit] [protein_id=AAC73689.1] [location=complement(619384..620199)] [gbkey=CDS]	7	792	transporter
gnl|TC-DB|Q9A197|3.A.1.14.14	3.A.1.14.14	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|Q9A197|3.A.1.14.14	46.429	3.21e-85	253	97	lcl|U00096.3_cds_AAC73689.1_580 [gene=fepC] [locus_tag=b0588] [db_xref=UniProtKB/Swiss-Prot:P23878] [protein=ferric enterobactin ABC transporter ATP binding subunit] [protein_id=AAC73689.1] [location=complement(619384..620199)] [gbkey=CDS]	22	777	transporter
gnl|TC-DB|Q9A197|3.A.1.14.14	3.A.1.14.14	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|Q9A197|3.A.1.14.14	46.429	3.21e-85	253	97	lcl|U00096.3_cds_AAC73689.1_580 [gene=fepC] [locus_tag=b0588] [db_xref=UniProtKB/Swiss-Prot:P23878] [protein=ferric enterobactin ABC transporter ATP binding subunit] [protein_id=AAC73689.1] [location=complement(619384..620199)] [gbkey=CDS]	22	777	transporter
gnl|TC-DB|P40410|3.A.1.14.15	3.A.1.14.15	Iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|P40410|3.A.1.14.15	31.894	3.45e-35	128	90	lcl|U00096.3_cds_AAC73691.1_582 [gene=fepD] [locus_tag=b0590] [db_xref=UniProtKB/Swiss-Prot:P23876] [protein=ferric enterobactin ABC transporter membrane subunit FebD] [protein_id=AAC73691.1] [location=complement(621185..622189)] [gbkey=CDS]	91	987	transporter
gnl|TC-DB|P40410|3.A.1.14.15	3.A.1.14.15	Iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|P40410|3.A.1.14.15	31.894	3.45e-35	128	90	lcl|U00096.3_cds_AAC73691.1_582 [gene=fepD] [locus_tag=b0590] [db_xref=UniProtKB/Swiss-Prot:P23876] [protein=ferric enterobactin ABC transporter membrane subunit FebD] [protein_id=AAC73691.1] [location=complement(621185..622189)] [gbkey=CDS]	91	987	transporter
gnl|TC-DB|Q7A652|3.A.1.14.17	3.A.1.14.17	heme	EX_cpd00028_e0	rxn05148,rxn09115,rxn27591	gnl|TC-DB|Q7A652|3.A.1.14.17	25.000	5.31e-05	41.2	80	lcl|U00096.3_cds_AAC73693.1_584 [gene=fepB] [locus_tag=b0592] [db_xref=UniProtKB/Swiss-Prot:P0AEL6] [protein=ferric enterobactin ABC transporter periplasmic binding protein] [protein_id=AAC73693.1] [location=complement(623554..624510)] [gbkey=CDS]	142	900	transporter
gnl|TC-DB|Q32AY2|3.A.1.14.18	3.A.1.14.18	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|Q32AY2|3.A.1.14.18	41.577	2.73e-36	130	88	lcl|U00096.3_cds_AAC74781.1_1704 [gene=btuC] [locus_tag=b1711] [db_xref=UniProtKB/Swiss-Prot:P06609] [protein=vitamin B12 ABC transporter membrane subunit] [protein_id=AAC74781.1] [location=complement(1794172..1795152)] [gbkey=CDS]	160	978	transporter
gnl|TC-DB|Q32AY2|3.A.1.14.18	3.A.1.14.18	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|Q32AY2|3.A.1.14.18	41.577	2.73e-36	130	88	lcl|U00096.3_cds_AAC74781.1_1704 [gene=btuC] [locus_tag=b1711] [db_xref=UniProtKB/Swiss-Prot:P06609] [protein=vitamin B12 ABC transporter membrane subunit] [protein_id=AAC74781.1] [location=complement(1794172..1795152)] [gbkey=CDS]	160	978	transporter
gnl|TC-DB|Q9S215|3.A.1.14.22	3.A.1.14.22	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|Q9S215|3.A.1.14.22	61.719	2.61e-118	338	85	lcl|U00096.3_cds_AAC73689.1_580 [gene=fepC] [locus_tag=b0588] [db_xref=UniProtKB/Swiss-Prot:P23878] [protein=ferric enterobactin ABC transporter ATP binding subunit] [protein_id=AAC73689.1] [location=complement(619384..620199)] [gbkey=CDS]	22	789	transporter
gnl|TC-DB|Q9S215|3.A.1.14.22	3.A.1.14.22	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|Q9S215|3.A.1.14.22	61.719	2.61e-118	338	85	lcl|U00096.3_cds_AAC73689.1_580 [gene=fepC] [locus_tag=b0588] [db_xref=UniProtKB/Swiss-Prot:P23878] [protein=ferric enterobactin ABC transporter ATP binding subunit] [protein_id=AAC73689.1] [location=complement(619384..620199)] [gbkey=CDS]	22	789	transporter
gnl|TC-DB|Q8EI20|3.A.1.14.23	3.A.1.14.23	cyanocob(III)alamin	EX_cpd03424_e0	rxn05187	gnl|TC-DB|Q8EI20|3.A.1.14.23	38.372	1.27e-51	168	81	lcl|U00096.3_cds_AAC73262.1_152 [gene=fhuC] [locus_tag=b0151] [db_xref=UniProtKB/Swiss-Prot:P07821] [protein=iron(III) hydroxamate ABC transporter ATP binding subunit] [protein_id=AAC73262.1] [location=169778..170575] [gbkey=CDS]	25	795	transporter
gnl|TC-DB|P72592|3.A.1.14.24	3.A.1.14.24	Iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|P72592|3.A.1.14.24	53.906	1.66e-99	289	96	lcl|U00096.3_cds_AAC73689.1_580 [gene=fepC] [locus_tag=b0588] [db_xref=UniProtKB/Swiss-Prot:P23878] [protein=ferric enterobactin ABC transporter ATP binding subunit] [protein_id=AAC73689.1] [location=complement(619384..620199)] [gbkey=CDS]	22	789	transporter
gnl|TC-DB|P72592|3.A.1.14.24	3.A.1.14.24	Iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|P72592|3.A.1.14.24	53.906	1.66e-99	289	96	lcl|U00096.3_cds_AAC73689.1_580 [gene=fepC] [locus_tag=b0588] [db_xref=UniProtKB/Swiss-Prot:P23878] [protein=ferric enterobactin ABC transporter ATP binding subunit] [protein_id=AAC73689.1] [location=complement(619384..620199)] [gbkey=CDS]	22	789	transporter
gnl|TC-DB|Q5SKA0|3.A.1.14.26	3.A.1.14.26	cyanocob(III)alamin	EX_cpd03424_e0	rxn05187	gnl|TC-DB|Q5SKA0|3.A.1.14.26	43.256	2.31e-37	129	86	lcl|U00096.3_cds_AAC77243.1_4194 [gene=fecE] [locus_tag=b4287] [db_xref=UniProtKB/Swiss-Prot:P15031] [protein=ferric citrate ABC transporter ATP binding subunit] [protein_id=AAC77243.1] [location=complement(4510690..4511457)] [gbkey=CDS]	49	693	transporter
gnl|TC-DB|O87493|3.A.1.14.28	3.A.1.14.28	Fe3	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|O87493|3.A.1.14.28	32.042	8.14e-33	121	83	lcl|U00096.3_cds_AAC77244.1_4195 [gene=fecD] [locus_tag=b4288] [db_xref=UniProtKB/Swiss-Prot:P15029] [protein=ferric citrate ABC transporter membrane subunit FecD] [protein_id=AAC77244.1] [location=complement(4511458..4512414)] [gbkey=CDS]	133	954	transporter
gnl|TC-DB|O87493|3.A.1.14.28	3.A.1.14.28	Iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|O87493|3.A.1.14.28	32.042	8.14e-33	121	83	lcl|U00096.3_cds_AAC77244.1_4195 [gene=fecD] [locus_tag=b4288] [db_xref=UniProtKB/Swiss-Prot:P15029] [protein=ferric citrate ABC transporter membrane subunit FecD] [protein_id=AAC77244.1] [location=complement(4511458..4512414)] [gbkey=CDS]	133	954	transporter
gnl|TC-DB|O87493|3.A.1.14.28	3.A.1.14.28	Iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|O87493|3.A.1.14.28	32.042	8.14e-33	121	83	lcl|U00096.3_cds_AAC77244.1_4195 [gene=fecD] [locus_tag=b4288] [db_xref=UniProtKB/Swiss-Prot:P15029] [protein=ferric citrate ABC transporter membrane subunit FecD] [protein_id=AAC77244.1] [location=complement(4511458..4512414)] [gbkey=CDS]	133	954	transporter
gnl|TC-DB|Q9FBS6|3.A.1.1.43	3.A.1.1.43	melibiose	EX_cpd03198_e0	rxn18574	gnl|TC-DB|Q9FBS6|3.A.1.1.43	27.347	2.96e-16	74.7	77	lcl|U00096.3_cds_AAC76477.1_3388 [gene=ugpA] [locus_tag=b3452] [db_xref=UniProtKB/Swiss-Prot:P10905] [protein=sn-glycerol 3-phosphate ABC transporter membrane subunit UgpA] [protein_id=AAC76477.1] [location=complement(3590024..3590911)] [gbkey=CDS]	112	831	transporter
gnl|TC-DB|Q9FBS6|3.A.1.1.43	3.A.1.1.43	trehalose	EX_cpd00794_e0	rxn10839	gnl|TC-DB|Q9FBS6|3.A.1.1.43	27.347	2.96e-16	74.7	77	lcl|U00096.3_cds_AAC76477.1_3388 [gene=ugpA] [locus_tag=b3452] [db_xref=UniProtKB/Swiss-Prot:P10905] [protein=sn-glycerol 3-phosphate ABC transporter membrane subunit UgpA] [protein_id=AAC76477.1] [location=complement(3590024..3590911)] [gbkey=CDS]	112	831	transporter
gnl|TC-DB|P06972|3.A.1.14.3	3.A.1.14.3	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|P06972|3.A.1.14.3	100.000	0.0	954	96	lcl|U00096.3_cds_AAC73264.1_154 [gene=fhuB] [locus_tag=b0153] [db_xref=UniProtKB/Swiss-Prot:P06972] [protein=iron(III) hydroxamate ABC transporter membrane subunit] [protein_id=AAC73264.1] [location=171462..173444] [gbkey=CDS]	73	1980	transporter
gnl|TC-DB|P06972|3.A.1.14.3	3.A.1.14.3	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|P06972|3.A.1.14.3	100.000	0.0	954	96	lcl|U00096.3_cds_AAC73264.1_154 [gene=fhuB] [locus_tag=b0153] [db_xref=UniProtKB/Swiss-Prot:P06972] [protein=iron(III) hydroxamate ABC transporter membrane subunit] [protein_id=AAC73264.1] [location=171462..173444] [gbkey=CDS]	73	1980	transporter
gnl|TC-DB|Q9KZ08|3.A.1.1.44	3.A.1.1.44	maltodextrin	EX_cpd11976_e0	rxn11140	gnl|TC-DB|Q9KZ08|3.A.1.1.44	33.333	1.09e-36	129	86	lcl|U00096.3_cds_AAC74394.1_1297 [gene=ycjP] [locus_tag=b1312] [db_xref=UniProtKB/Swiss-Prot:P77716] [protein=putative ABC transporter membrane subunit YcjP] [protein_id=AAC74394.1] [location=1374090..1374932] [gbkey=CDS]	49	840	transporter
gnl|TC-DB|Q9KZ08|3.A.1.1.44	3.A.1.1.44	maltose	EX_cpd00179_e0	rxn05170,rxn08867,rxn09673	gnl|TC-DB|Q9KZ08|3.A.1.1.44	33.333	1.09e-36	129	86	lcl|U00096.3_cds_AAC74394.1_1297 [gene=ycjP] [locus_tag=b1312] [db_xref=UniProtKB/Swiss-Prot:P77716] [protein=putative ABC transporter membrane subunit YcjP] [protein_id=AAC74394.1] [location=1374090..1374932] [gbkey=CDS]	49	840	transporter
gnl|TC-DB|Q8NMV1|3.A.1.1.45	3.A.1.1.45	maltose	EX_cpd00179_e0	rxn05170,rxn08867,rxn09673	gnl|TC-DB|Q8NMV1|3.A.1.1.45	48.276	1.47e-111	327	99	lcl|U00096.3_cds_AAC76475.2_3386 [gene=ugpC] [locus_tag=b3450] [db_xref=UniProtKB/Swiss-Prot:P10907] [protein=sn-glycerol 3-phosphate ABC transporter ATP binding subunit] [protein_id=AAC76475.2] [location=complement(3588110..3589180)] [gbkey=CDS]	1	1068	transporter
gnl|TC-DB|Q9X665|3.A.1.14.7	3.A.1.14.7	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|Q9X665|3.A.1.14.7	50.198	2.95e-95	278	95	lcl|U00096.3_cds_AAC73689.1_580 [gene=fepC] [locus_tag=b0588] [db_xref=UniProtKB/Swiss-Prot:P23878] [protein=ferric enterobactin ABC transporter ATP binding subunit] [protein_id=AAC73689.1] [location=complement(619384..620199)] [gbkey=CDS]	19	777	transporter
gnl|TC-DB|Q9X665|3.A.1.14.7	3.A.1.14.7	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|Q9X665|3.A.1.14.7	50.198	2.95e-95	278	95	lcl|U00096.3_cds_AAC73689.1_580 [gene=fepC] [locus_tag=b0588] [db_xref=UniProtKB/Swiss-Prot:P23878] [protein=ferric enterobactin ABC transporter ATP binding subunit] [protein_id=AAC73689.1] [location=complement(619384..620199)] [gbkey=CDS]	19	777	transporter
gnl|TC-DB|Q8GRB0|3.A.1.14.8	3.A.1.14.8	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|Q8GRB0|3.A.1.14.8	56.574	1.33e-106	306	99	lcl|U00096.3_cds_AAC77243.1_4194 [gene=fecE] [locus_tag=b4287] [db_xref=UniProtKB/Swiss-Prot:P15031] [protein=ferric citrate ABC transporter ATP binding subunit] [protein_id=AAC77243.1] [location=complement(4510690..4511457)] [gbkey=CDS]	7	759	transporter
gnl|TC-DB|Q8GRB0|3.A.1.14.8	3.A.1.14.8	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|Q8GRB0|3.A.1.14.8	56.574	1.33e-106	306	99	lcl|U00096.3_cds_AAC77243.1_4194 [gene=fecE] [locus_tag=b4287] [db_xref=UniProtKB/Swiss-Prot:P15031] [protein=ferric citrate ABC transporter ATP binding subunit] [protein_id=AAC77243.1] [location=complement(4510690..4511457)] [gbkey=CDS]	7	759	transporter
gnl|TC-DB|O30494|3.A.1.1.49	3.A.1.1.49	D-mannitol	EX_cpd00314_e0	rxn13853	gnl|TC-DB|O30494|3.A.1.1.49	52.355	4.07e-130	375	98	lcl|U00096.3_cds_AAC77005.1_3952 [gene=malK] [locus_tag=b4035] [db_xref=UniProtKB/Swiss-Prot:P68187] [protein=maltose ABC transporter ATP binding subunit] [protein_id=AAC77005.1] [location=4246784..4247899] [gbkey=CDS]	1	1083	transporter
gnl|TC-DB|Q9HQ19|3.A.1.14.9	3.A.1.14.9	Iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|Q9HQ19|3.A.1.14.9	35.276	1.15e-35	129	88	lcl|U00096.3_cds_AAC77244.1_4195 [gene=fecD] [locus_tag=b4288] [db_xref=UniProtKB/Swiss-Prot:P15029] [protein=ferric citrate ABC transporter membrane subunit FecD] [protein_id=AAC77244.1] [location=complement(4511458..4512414)] [gbkey=CDS]	4	942	transporter
gnl|TC-DB|Q9HQ19|3.A.1.14.9	3.A.1.14.9	Iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|Q9HQ19|3.A.1.14.9	35.276	1.15e-35	129	88	lcl|U00096.3_cds_AAC77244.1_4195 [gene=fecD] [locus_tag=b4288] [db_xref=UniProtKB/Swiss-Prot:P15029] [protein=ferric citrate ABC transporter membrane subunit FecD] [protein_id=AAC77244.1] [location=complement(4511458..4512414)] [gbkey=CDS]	4	942	transporter
gnl|TC-DB|D4GP39|3.A.1.1.56	3.A.1.1.5	choline	EX_cpd00098_e0	rxn05159,rxn08212	gnl|TC-DB|D4GP39|3.A.1.1.56	47.684	6.03e-109	321	95	lcl|U00096.3_cds_AAC76475.2_3386 [gene=ugpC] [locus_tag=b3450] [db_xref=UniProtKB/Swiss-Prot:P10907] [protein=sn-glycerol 3-phosphate ABC transporter ATP binding subunit] [protein_id=AAC76475.2] [location=complement(3588110..3589180)] [gbkey=CDS]	1	1062	transporter
gnl|TC-DB|D4GP39|3.A.1.1.56	3.A.1.1.5	glucose	EX_cpd00027_e0	rxn05147,rxn08606	gnl|TC-DB|D4GP39|3.A.1.1.56	47.684	6.03e-109	321	95	lcl|U00096.3_cds_AAC76475.2_3386 [gene=ugpC] [locus_tag=b3450] [db_xref=UniProtKB/Swiss-Prot:P10907] [protein=sn-glycerol 3-phosphate ABC transporter ATP binding subunit] [protein_id=AAC76475.2] [location=complement(3588110..3589180)] [gbkey=CDS]	1	1062	transporter
gnl|TC-DB|D4GP39|3.A.1.1.56	3.A.1.1.5	maltoheptaose	EX_cpd15494_e0	rxn10833	gnl|TC-DB|D4GP39|3.A.1.1.56	47.684	6.03e-109	321	95	lcl|U00096.3_cds_AAC76475.2_3386 [gene=ugpC] [locus_tag=b3450] [db_xref=UniProtKB/Swiss-Prot:P10907] [protein=sn-glycerol 3-phosphate ABC transporter ATP binding subunit] [protein_id=AAC76475.2] [location=complement(3588110..3589180)] [gbkey=CDS]	1	1062	transporter
gnl|TC-DB|D4GP39|3.A.1.1.56	3.A.1.1.5	maltose	EX_cpd00179_e0	rxn05170,rxn08867,rxn09673	gnl|TC-DB|D4GP39|3.A.1.1.56	47.684	6.03e-109	321	95	lcl|U00096.3_cds_AAC76475.2_3386 [gene=ugpC] [locus_tag=b3450] [db_xref=UniProtKB/Swiss-Prot:P10907] [protein=sn-glycerol 3-phosphate ABC transporter ATP binding subunit] [protein_id=AAC76475.2] [location=complement(3588110..3589180)] [gbkey=CDS]	1	1062	transporter
gnl|TC-DB|D4GP39|3.A.1.1.56	3.A.1.1.5	maltotetraose	EX_cpd01399_e0	rxn08877,rxn10173	gnl|TC-DB|D4GP39|3.A.1.1.56	47.684	6.03e-109	321	95	lcl|U00096.3_cds_AAC76475.2_3386 [gene=ugpC] [locus_tag=b3450] [db_xref=UniProtKB/Swiss-Prot:P10907] [protein=sn-glycerol 3-phosphate ABC transporter ATP binding subunit] [protein_id=AAC76475.2] [location=complement(3588110..3589180)] [gbkey=CDS]	1	1062	transporter
gnl|TC-DB|D4GP39|3.A.1.1.56	3.A.1.1.5	melibiose	EX_cpd03198_e0	rxn18574	gnl|TC-DB|D4GP39|3.A.1.1.56	47.684	6.03e-109	321	95	lcl|U00096.3_cds_AAC76475.2_3386 [gene=ugpC] [locus_tag=b3450] [db_xref=UniProtKB/Swiss-Prot:P10907] [protein=sn-glycerol 3-phosphate ABC transporter ATP binding subunit] [protein_id=AAC76475.2] [location=complement(3588110..3589180)] [gbkey=CDS]	1	1062	transporter
gnl|TC-DB|D4GP39|3.A.1.1.56	3.A.1.1.5	raffinose	EX_cpd00382_e0	rxn18495	gnl|TC-DB|D4GP39|3.A.1.1.56	47.684	6.03e-109	321	95	lcl|U00096.3_cds_AAC76475.2_3386 [gene=ugpC] [locus_tag=b3450] [db_xref=UniProtKB/Swiss-Prot:P10907] [protein=sn-glycerol 3-phosphate ABC transporter ATP binding subunit] [protein_id=AAC76475.2] [location=complement(3588110..3589180)] [gbkey=CDS]	1	1062	transporter
gnl|TC-DB|D4GP39|3.A.1.1.56	3.A.1.1.5	stachyose	EX_cpd01133_e0	rxn18552	gnl|TC-DB|D4GP39|3.A.1.1.56	47.684	6.03e-109	321	95	lcl|U00096.3_cds_AAC76475.2_3386 [gene=ugpC] [locus_tag=b3450] [db_xref=UniProtKB/Swiss-Prot:P10907] [protein=sn-glycerol 3-phosphate ABC transporter ATP binding subunit] [protein_id=AAC76475.2] [location=complement(3588110..3589180)] [gbkey=CDS]	1	1062	transporter
gnl|TC-DB|D4GP39|3.A.1.1.56	3.A.1.1.5	sucrose	EX_cpd00076_e0	rxn18575	gnl|TC-DB|D4GP39|3.A.1.1.56	47.684	6.03e-109	321	95	lcl|U00096.3_cds_AAC76475.2_3386 [gene=ugpC] [locus_tag=b3450] [db_xref=UniProtKB/Swiss-Prot:P10907] [protein=sn-glycerol 3-phosphate ABC transporter ATP binding subunit] [protein_id=AAC76475.2] [location=complement(3588110..3589180)] [gbkey=CDS]	1	1062	transporter
gnl|TC-DB|D4GP39|3.A.1.1.56	3.A.1.1.5	trehalose	EX_cpd00794_e0	rxn10839	gnl|TC-DB|D4GP39|3.A.1.1.56	47.684	6.03e-109	321	95	lcl|U00096.3_cds_AAC76475.2_3386 [gene=ugpC] [locus_tag=b3450] [db_xref=UniProtKB/Swiss-Prot:P10907] [protein=sn-glycerol 3-phosphate ABC transporter ATP binding subunit] [protein_id=AAC76475.2] [location=complement(3588110..3589180)] [gbkey=CDS]	1	1062	transporter
gnl|TC-DB|D4GP39|3.A.1.1.56	3.A.1.1.5	xylose	EX_cpd00154_e0	rxn05167,rxn09383	gnl|TC-DB|D4GP39|3.A.1.1.56	47.684	6.03e-109	321	95	lcl|U00096.3_cds_AAC76475.2_3386 [gene=ugpC] [locus_tag=b3450] [db_xref=UniProtKB/Swiss-Prot:P10907] [protein=sn-glycerol 3-phosphate ABC transporter ATP binding subunit] [protein_id=AAC76475.2] [location=complement(3588110..3589180)] [gbkey=CDS]	1	1062	transporter
gnl|TC-DB|Q5SLB6|3.A.1.1.50	3.A.1.1.50	choline	EX_cpd00098_e0	rxn05159,rxn08212	gnl|TC-DB|Q5SLB6|3.A.1.1.50	31.408	3.82e-32	118	90	lcl|U00096.3_cds_AAC74393.1_1296 [gene=ycjO] [locus_tag=b1311] [db_xref=UniProtKB/Swiss-Prot:P0AFR7] [protein=putative ABC transporter membrane subunit YcjO] [protein_id=AAC74393.1] [location=1373222..1374103] [gbkey=CDS]	112	864	transporter
gnl|TC-DB|Q6MNM2|3.A.1.1.51	3.A.1.1.51	maltoheptaose	EX_cpd15494_e0	rxn10833	gnl|TC-DB|Q6MNM2|3.A.1.1.51	45.531	2.01e-106	313	99	lcl|U00096.3_cds_AAC76475.2_3386 [gene=ugpC] [locus_tag=b3450] [db_xref=UniProtKB/Swiss-Prot:P10907] [protein=sn-glycerol 3-phosphate ABC transporter ATP binding subunit] [protein_id=AAC76475.2] [location=complement(3588110..3589180)] [gbkey=CDS]	1	1059	transporter
gnl|TC-DB|Q6MNM2|3.A.1.1.51	3.A.1.1.51	maltose	EX_cpd00179_e0	rxn05170,rxn08867,rxn09673	gnl|TC-DB|Q6MNM2|3.A.1.1.51	45.531	2.01e-106	313	99	lcl|U00096.3_cds_AAC76475.2_3386 [gene=ugpC] [locus_tag=b3450] [db_xref=UniProtKB/Swiss-Prot:P10907] [protein=sn-glycerol 3-phosphate ABC transporter ATP binding subunit] [protein_id=AAC76475.2] [location=complement(3588110..3589180)] [gbkey=CDS]	1	1059	transporter
